x,y,region,country,reportingDate,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,elevation,dominant_land_cover,X5_Ct_2010_Da,X5_Bf_2010_Da,lumpy
112.75,28.25,,,,76.8,3.3,16.86,1.2,48.3,0.4,2.0,3.7,4.4,12.2,152,4,470.1738569,893.3924533,0
97.75,27.25,,,,30.8,12.3,2.75,1.7,29.6,6.5,12.6,18.8,10.8,4.62,191,4,201.254298,156.5126979,0
37.75,33.75,,,,53.0,10.3,12.6,1.4,20.3,2.0,7.1,12.3,7.2,10.16,174,9,54.68131639,2.58e-09,0
19.411837,41.908762,Europe,Albania,8/8/2016,73.6,7.7,14.72,0.8,117.4,1.2,5.0,8.9,6.5,10.6,150,4,950.6556718,0.0,1
64.75,47.75,,,,53.1,8.4,31.0,0.1,9.5,-19.8,-15.6,-11.4,1.7,7.65,155,9,40.63621683,0.008796449,0
48.25,64.75,,,,80.6,7.7,31.0,0.0,38.7,-20.5,-16.6,-12.8,1.6,24.19,152,4,1.550707576,0.000195413,0
76.75,40.25,,,,45.8,10.1,31.0,0.5,1.4,-19.9,-14.8,-9.8,0.0,0.8,153,9,2.287577281,0.0,0
174.25,68.75,,,,65.3,9.3,31.0,0.0,19.8,-31.1,-26.4,-21.8,0.8,14.43,162,3,0.0,0.000228264,0
23.763333,41.718333,Europe,Bulgaria,18/09/2016,80.8,6.4,25.99,0.9,33.9,-4.7,-1.5,1.7,3.6,7.47,189,4,86.1292802,1.02e-07,1
129.25,71.25,,,,57.8,5.9,31.0,0.0,23.8,-44.7,-41.7,-38.8,0.2,17.05,161,3,1.215436158,0.00035209,0
86.75,62.75,,,,83.3,7.0,31.0,0.0,21.6,-27.8,-24.3,-20.8,0.8,15.73,148,4,6.3254703,0.000222833,0
83.75,23.25,,,,26.4,14.5,1.31,2.3,0.5,7.6,14.8,22.1,10.8,0.02,184,2,3935.996458,729.7032472,0
109.75,72.75,,,,62.0,6.2,31.0,0.0,30.5,-35.7,-32.6,-29.5,0.5,16.85,146,3,6.664955162,0.00232767,0
125.75,60.25,,,,77.0,6.3,31.0,0.0,13.1,-34.6,-31.4,-28.3,0.4,9.9,179,4,3.421381586,0.000164519,0
35.292358,33.212569,Asia,Lebanon,30/01/2014,61.1,7.6,0.11,1.7,159.4,9.3,13.1,16.9,10.7,16.59,161,2,602.6296796,0.0,1
124.25,46.75,,,,24.2,11.4,31.0,0.1,1.1,-25.9,-20.2,-14.5,1.2,1.03,156,3,27.5141641,0.0,0
93.25,69.75,,,,69.8,7.8,31.0,0.1,16.2,-36.1,-32.2,-28.3,0.3,21.08,184,3,0.0,0.0,0
12.25,-17.75,,,,67.5,5.6,0.0,3.2,32.0,15.4,18.2,21.0,17.0,4.0,178,8,171.2037302,0.0,0
45.283,44.244,Europe,Russian Federation,28/06/2016,80.6,6.1,25.36,0.4,16.5,-4.1,-1.0,2.1,5.1,11.26,152,3,741.7229101,0.000381538,1
89.75,37.25,,,,37.3,14.2,31.0,0.8,0.5,-24.1,-17.0,-9.9,0.0,0.6,213,3,1.553972332,0.0,0
145.25,68.25,,,,65.4,7.4,31.0,0.0,13.5,-39.7,-36.0,-32.3,0.2,12.84,148,4,0.0,0.0,0
92.25,40.75,,,,31.3,13.8,31.0,0.4,0.7,-18.1,-11.2,-4.3,1.9,0.72,182,9,1.050010545,0.0,0
27.25,22.75,,,,21.1,16.9,4.64,3.3,1.0,5.4,13.8,22.3,6.3,0.0,165,9,21.20695613,0.100088748,0
53.75,59.75,,,,71.3,6.5,31.0,0.0,52.4,-18.2,-14.9,-11.7,1.8,20.08,164,4,58.33730098,9.28e-06,0
81.25,35.75,,,,57.7,14.9,31.0,0.6,1.7,-29.0,-21.5,-14.1,0.0,0.6,185,9,36.65387187,0.0,0
57.25,27.25,,,,43.7,12.3,0.0,2.5,21.8,10.7,16.8,23.0,12.3,3.62,162,5,237.2015599,0.0,0
96.25,24.25,,,,28.0,12.1,0.0,2.1,21.8,10.6,16.6,22.7,14.2,1.79,176,4,1696.941588,1290.944929,0
40.25,29.75,,,,35.1,12.5,3.73,2.7,1.2,5.9,12.1,18.4,7.2,1.04,176,9,4.97e-14,0.0,0
22.622609,42.000437,Europe,North Macedonia,5/8/2016,84.3,6.4,26.09,0.7,27.7,-4.8,-1.6,1.6,4.1,7.03,165,4,15.2685941,0.004661163,1
108.75,69.25,,,,66.3,7.4,31.0,0.0,19.9,-35.8,-32.1,-28.4,0.3,10.9,170,3,0.787437849,0.000149013,0
57.25,36.75,,,,52.2,9.9,24.6,1.4,20.3,-3.4,1.6,6.6,3.3,5.74,185,5,441.9147967,0.0,0
37.25,54.25,,,,83.9,5.1,30.45,0.1,41.6,-11.0,-8.4,-5.9,3.0,15.81,161,4,205.2575024,0.001378377,0
82.25,37.75,,,,48.9,14.1,31.0,0.5,0.2,-15.9,-8.8,-1.8,2.6,0.22,188,8,6.333453066,0.0,0
151.75,62.75,,,,78.5,7.9,31.0,0.0,27.6,-36.8,-32.8,-28.9,0.4,20.71,166,4,0.026568327,0.000247285,0
100.75,58.25,,,,70.0,9.9,31.0,0.0,9.2,-34.1,-29.1,-24.2,0.5,8.57,155,4,11.79843959,2.97e-05,0
101.75,41.25,,,,27.5,13.2,31.0,0.1,0.5,-22.2,-15.6,-9.0,2.1,0.35,180,8,9.783239493,0.0,0
89.75,29.75,,,,37.8,15.9,31.0,1.3,0.6,-17.7,-9.7,-1.8,0.2,0.34,140,3,1462.099919,0.0,0
47.816765,29.285822,Asia,Kuwait,14/05/2015,39.7,10.7,0.39,2.7,22.9,8.7,14.0,19.4,9.6,7.73,148,9,195.1925583,0.0,1
32.25,28.25,,,,31.7,13.6,5.23,2.9,0.7,5.1,11.9,18.7,7.6,0.39,172,9,6.83e-08,8.51e-09,0
104.25,75.25,,,,52.5,6.4,31.0,0.0,16.3,-34.8,-31.6,-28.4,0.5,13.77,151,3,5.193001304,0.000709836,0
87.25,41.75,,,,34.6,12.2,31.0,0.6,1.1,-18.9,-12.8,-6.7,0.4,1.07,184,9,12.17943351,0.0,0
171.75,67.25,,,,67.0,9.9,31.0,0.0,15.3,-32.0,-27.0,-22.1,0.7,10.06,165,3,0.0,0.000211548,0
63.25,55.75,,,,54.2,8.1,31.0,0.0,5.9,-21.2,-17.1,-13.1,1.5,4.08,155,3,113.6738469,0.000210253,0
81.75,29.75,,,,44.4,13.6,30.52,1.5,20.3,-11.2,-4.4,2.4,0.0,2.18,132,4,185.916282,16.0545652,0
105.75,60.25,,,,73.0,9.5,31.0,0.0,8.9,-38.1,-33.3,-28.6,0.3,5.44,164,4,4.761372272,0.000120208,0
83.25,43.75,,,,44.8,11.6,31.0,0.4,5.9,-27.4,-21.6,-15.8,0.1,4.15,197,3,573.8636097,0.0,0
144.75,63.25,,,,60.9,8.5,31.0,0.0,7.4,-45.3,-41.0,-36.8,0.3,4.91,154,4,3.752434547,0.000390601,0
89.25,50.25,,,,38.3,13.3,31.0,0.2,9.4,-41.8,-35.1,-28.5,0.0,6.05,206,3,136.2508561,0.00195818,0
132.25,59.25,,,,68.7,6.7,31.0,0.0,8.8,-38.7,-35.3,-32.0,0.3,5.74,153,4,5.170868124,8.94e-05,0
95.25,22.75,,,,22.5,12.0,0.0,2.5,8.7,13.8,19.8,25.8,15.2,0.21,151,2,4259.929627,52.50906365,0
78.75,19.25,,,,13.4,14.7,0.0,3.6,1.6,14.7,22.0,29.4,14.2,0.18,166,3,4854.687027,1049.639982,0
34.75,58.75,,,,91.0,6.0,30.82,0.1,59.6,-12.3,-9.3,-6.3,2.8,20.76,157,4,13.51276228,1.35e-05,0
87.75,31.25,,,,36.9,14.3,31.0,1.1,3.6,-18.8,-11.6,-4.5,0.3,1.38,173,3,124.1612387,0.0,0
70.75,69.75,,,,89.1,6.4,31.0,0.0,15.1,-25.6,-22.4,-19.2,1.1,16.78,147,3,0.002955061,0.001154507,0
19.716049,41.520006,Europe,Albania,2/11/2016,73.6,7.7,14.72,0.8,117.4,1.2,5.0,8.9,6.5,10.6,150,4,950.6556718,0.0,1
39.75,46.75,,,,80.5,5.6,26.77,0.4,45.1,-5.5,-2.7,0.1,4.4,14.87,146,2,360.0612167,0.000262689,0
155.75,64.75,,,,81.9,8.4,31.0,0.0,17.9,-35.3,-31.1,-26.9,0.4,18.31,166,4,0.025023453,0.000201222,0
137.25,66.25,,,,53.8,7.1,31.0,0.0,2.7,-48.5,-44.9,-41.4,0.1,2.66,182,4,1.808835244,0.000418896,0
46.4403,45.1286,Europe,Russian Federation,4/7/2016,79.7,6.0,26.39,0.3,13.8,-5.1,-2.1,0.9,4.8,9.98,144,9,363.6446896,8.095111836,1
93.75,20.75,,,,22.7,12.7,0.0,2.5,2.2,10.9,17.2,23.6,14.0,1.6,147,4,234.9956811,282.6435498,0
67.75,42.25,,,,59.2,9.4,27.5,0.7,18.6,-6.3,-1.6,3.1,3.8,6.01,159,9,454.479116,0.007374685,0
35.75,39.75,,,,70.9,8.1,26.68,0.6,60.1,-5.4,-1.3,2.8,4.1,14.84,184,2,1029.402959,8.254851602,0
122.75,69.75,,,,64.3,5.9,31.0,0.0,18.5,-39.1,-36.1,-33.2,0.3,11.71,156,4,1.814470228,0.000156965,0
23.25,42.25,,,,83.0,6.3,27.32,0.8,30.1,-6.1,-2.9,0.3,3.3,7.07,220,4,170.8682338,0.0,0
76.25,46.75,,,,28.4,10.3,31.0,0.1,7.2,-21.2,-16.0,-10.9,1.7,4.72,164,11,52.8508177,0.0,0
108.75,65.75,,,,73.3,8.6,31.0,0.0,10.0,-37.1,-32.8,-28.5,0.3,9.42,174,4,1.554301533,0.000309814,0
23.1803,41.2747,Europe,Greece,28/05/2016,77.6,6.7,22.01,0.7,29.3,-1.6,1.8,5.2,5.2,6.94,127,2,678.0316613,95.35986902,1
113.25,29.25,,,,72.7,4.4,18.45,1.2,33.2,-0.2,2.0,4.2,4.4,8.86,146,2,1088.592,756.5891933,0
84.75,58.75,,,,63.2,7.1,31.0,0.0,12.6,-26.9,-23.3,-19.8,1.0,13.0,152,6,5.966371642,0.000282316,0
56.25,28.25,,,,45.7,13.9,8.31,2.1,34.5,3.7,10.6,17.6,7.8,5.64,185,9,182.1873425,0.0,0
24.873056,42.203611,Europe,Bulgaria,18/09/2016,82.3,7.4,24.26,0.5,32.2,-3.1,0.6,4.3,5.4,6.63,154,2,732.4961782,15.56349833,1
88.25,56.25,,,,62.5,8.8,31.0,0.0,6.5,-27.0,-22.6,-18.2,1.0,9.23,162,4,97.35035099,0.000998851,0
72.25,51.75,,,,35.5,8.9,31.0,0.0,5.7,-25.0,-20.5,-16.1,1.2,2.13,162,2,156.1663766,0.003487347,0
14.75,-16.25,,,,71.3,12.1,0.0,4.0,98.0,16.7,22.7,28.8,16.3,7.9,179,3,1643.092908,0.0,0
56.25,37.25,,,,52.9,9.6,27.41,1.5,24.0,-6.2,-1.4,3.4,1.7,5.95,183,3,172.7425959,0.0,0
177.75,64.75,,,,50.9,8.2,31.0,0.0,38.7,-21.6,-17.5,-13.4,1.8,12.7,150,3,0.0,0.000971287,0
134.75,49.25,,,,49.1,7.6,31.0,0.1,8.5,-25.1,-21.3,-17.5,0.9,6.76,150,5,4.289481129,0.001710132,0
69.25,23.25,,,,11.3,15.6,0.0,3.6,0.8,10.5,18.3,26.1,10.9,0.0,156,3,1526.044556,1200.16786,0
44.75,31.25,,,,34.2,11.8,3.73,2.2,15.2,5.9,11.8,17.7,8.9,4.76,149,9,89.40623635,104.1613826,0
20.398343,41.965373,Europe,Albania,14/09/2016,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0,1
116.25,23.75,,,,66.8,7.6,3.56,1.9,8.9,6.0,9.8,13.6,7.9,4.74,173,4,720.6110747,761.439818,0
48.75,20.25,,,,42.1,10.0,0.0,3.7,0.0,15.8,20.8,25.8,14.9,0.0,167,9,3.682079646,0.0,0
19.72672,42.16849,Europe,Albania,17/01/2017,78.0,5.9,26.58,0.9,78.4,-5.3,-2.3,0.7,3.1,10.44,152,4,808.1463792,0.0,1
38.75,64.25,,,,91.6,6.9,31.0,0.0,56.3,-16.7,-13.2,-9.8,2.2,20.44,155,11,3.013156418,1.83e-05,0
76.25,18.25,,,,15.5,15.1,0.0,4.0,1.0,14.9,22.4,30.0,10.6,0.0,174,2,3405.436714,1791.329889,0
19.75,-23.25,,,,51.3,14.3,0.0,5.3,65.0,18.8,25.9,33.1,17.4,10.3,186,3,116.3822865,0.0,0
93.25,35.75,,,,38.4,13.6,31.0,0.8,0.6,-23.9,-17.1,-10.3,0.0,0.93,193,3,62.0323247,0.0,0
151.75,66.75,,,,93.2,8.0,31.0,0.0,18.6,-37.0,-33.0,-29.0,0.3,19.18,149,4,2.497716033,0.001182777,0
79.25,48.25,,,,43.8,11.1,31.0,0.4,7.1,-25.9,-20.3,-14.8,0.6,5.49,172,3,117.9494299,0.002104991,0
42.25,55.25,,,,80.2,5.8,30.94,0.1,54.0,-13.0,-10.1,-7.2,2.6,19.33,156,4,264.2212463,7.6e-05,0
149.75,60.75,,,,65.6,7.0,31.0,0.1,14.7,-30.1,-26.6,-23.1,0.5,12.12,182,3,0.114964677,0.000547326,0
81.25,68.75,,,,83.3,6.8,31.0,0.0,37.9,-25.8,-22.4,-19.0,1.0,23.57,149,3,0.003899725,0.002592872,0
25.25,24.75,,,,19.2,15.5,5.64,2.9,0.2,4.9,12.6,20.4,6.7,0.0,177,9,18.84533508,1.73e-14,0
136.75,57.75,,,,54.1,6.9,31.0,0.1,5.3,-29.9,-26.4,-23.0,0.3,3.38,169,4,0.086038579,0.000246683,0
110.75,75.25,,,,61.8,6.4,31.0,0.0,11.2,-40.4,-37.2,-34.0,0.3,10.62,148,9,6.198014808,0.000496551,0
159.75,63.75,,,,74.0,8.9,31.0,0.1,13.6,-33.8,-29.3,-24.9,0.3,14.79,153,3,0.008868343,0.000205935,0
45.25,63.25,,,,82.9,7.3,31.0,0.0,44.1,-18.6,-14.9,-11.3,1.9,23.67,160,4,1.914858084,0.000283527,0
55.25,53.75,,,,66.0,8.0,31.0,0.2,18.8,-19.5,-15.5,-11.5,1.5,11.67,165,2,507.2450592,0.001693665,0
17.25,-19.75,,,,61.3,14.0,0.0,4.5,129.0,17.4,24.4,31.4,15.6,15.3,191,3,345.2944723,0.0,0
109.75,59.25,,,,75.2,8.9,31.0,0.0,9.8,-35.8,-31.3,-26.9,0.4,6.66,168,4,5.680512288,1.82e-05,0
48.75,66.75,,,,81.6,8.0,31.0,0.0,33.4,-22.1,-18.1,-14.1,1.4,20.42,160,4,0.043237109,0.000175917,0
69.25,72.25,,,,87.0,6.3,31.0,0.0,7.8,-26.6,-23.4,-20.3,1.1,10.28,148,3,0.002824523,0.00311292,0
109.25,58.25,,,,74.4,9.1,31.0,0.0,8.5,-36.2,-31.6,-27.1,0.4,7.24,163,4,8.841035972,6.31e-06,0
108.25,71.75,,,,60.8,6.6,31.0,0.0,26.6,-35.3,-32.0,-28.7,0.5,14.43,156,3,6.735904286,0.000547912,0
157.75,57.75,,,,73.8,6.7,31.0,0.0,10.5,-20.5,-17.1,-13.8,1.7,8.7,159,6,21.21513945,0.000444332,0
54.75,22.25,,,,47.5,9.1,0.0,3.2,0.9,16.1,20.6,25.2,16.3,0.98,157,9,10.40258822,0.0,0
65.75,50.75,,,,38.4,8.4,31.0,0.1,8.3,-23.9,-19.7,-15.5,1.1,6.0,162,8,89.86909377,0.002924738,0
117.75,50.25,,,,31.5,11.8,31.0,0.1,0.6,-34.1,-28.2,-22.3,0.4,0.19,171,4,121.5722544,0.001184646,0
49.75,67.25,,,,80.1,7.8,31.0,0.0,31.5,-21.8,-17.9,-14.0,1.4,18.53,151,6,0.481633289,0.000220494,0
46.75,34.25,,,,58.1,10.7,26.77,1.0,57.2,-5.5,-0.1,5.3,4.0,10.55,197,5,650.2061395,1.79e-08,0
25.75,28.25,,,,23.0,13.6,1.54,2.8,0.1,7.4,14.2,21.0,9.2,0.15,153,9,0.000843084,8.99e-05,0
22.491036,41.669571,Europe,North Macedonia,5/8/2016,81.1,6.7,23.8,0.6,25.3,-2.7,0.7,4.1,5.2,7.26,185,2,323.7505799,0.091323295,1
45.75,49.75,,,,77.1,6.3,30.41,0.2,30.6,-10.9,-7.7,-4.6,3.2,12.45,146,2,165.8161622,0.005887733,0
125.25,62.25,,,,67.1,6.0,31.0,0.0,11.3,-36.8,-33.8,-30.8,0.3,5.5,160,4,4.36067576,0.000307687,0
73.25,51.25,,,,32.9,9.2,31.0,0.1,6.4,-25.1,-20.5,-15.9,1.0,3.16,177,2,149.6048079,0.005564892,0
35.25,55.75,,,,86.0,5.3,30.34,0.1,56.7,-10.7,-8.0,-5.4,3.1,19.14,163,4,81.73174913,9.25e-06,0
108.75,72.75,,,,60.5,6.2,31.0,0.0,29.5,-35.0,-31.9,-28.8,0.5,16.3,146,3,6.288650673,0.001581345,0
35.38291,32.81113,Asia,Israel,7/9/2013,57.2,8.1,0.15,1.7,114.1,9.2,13.2,17.3,11.0,15.38,167,2,1945.913549,0.0,1
100.75,64.75,,,,71.2,6.8,31.0,0.1,13.9,-37.2,-33.8,-30.4,0.1,10.69,149,4,7.257428926,0.000120569,0
57.75,50.75,,,,56.0,9.0,31.0,0.2,11.4,-20.9,-16.4,-11.9,1.4,5.8,169,2,131.4798371,0.002728813,0
28.25,25.75,,,,25.8,16.2,5.64,2.7,0.8,4.9,13.0,21.1,7.7,0.0,156,9,20.70249542,0.097663131,0
19.78507,41.389714,Europe,Albania,29/08/2016,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0,1
132.25,57.75,,,,61.9,8.2,31.0,0.0,10.8,-39.4,-35.3,-31.2,0.2,7.93,175,4,0.05832715,0.000368683,0
126.75,48.25,,,,28.3,11.3,31.0,0.1,1.0,-30.5,-24.8,-19.2,0.8,0.87,161,2,230.8476786,0.0,0
160.75,67.25,,,,73.3,8.7,31.0,0.1,9.3,-33.9,-29.5,-25.2,0.3,12.68,169,9,0.0,0.000241658,0
132.75,52.75,,,,45.9,11.4,31.0,0.0,4.2,-35.3,-29.6,-23.9,0.3,1.55,176,4,3.790067004,0.000376291,0
174.75,64.75,,,,58.0,8.8,31.0,0.0,31.8,-24.2,-19.8,-15.4,1.5,12.06,149,3,0.0,0.001603444,0
19.78507,41.389714,Europe,Albania,7/8/2016,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0,1
21.25,-16.75,,,,68.8,11.6,0.0,3.6,167.5,18.3,24.1,29.9,23.9,15.87,178,5,109.7332868,0.0,0
157.75,53.75,,,,65.1,5.5,31.0,0.2,40.3,-15.9,-13.1,-10.4,1.9,12.58,211,9,1.455243765,0.006901391,0
83.25,20.25,,,,21.7,13.9,0.0,3.1,1.0,13.0,19.9,26.9,15.1,0.12,154,2,1714.613925,770.8636693,0
126.75,60.25,,,,78.9,6.3,31.0,0.0,11.8,-35.5,-32.3,-29.2,0.4,7.53,171,4,3.284736098,0.000202798,0
71.25,43.75,,,,58.4,9.8,30.52,0.3,9.8,-11.2,-6.3,-1.4,3.4,7.98,168,8,122.4872539,0.003055221,0
47.3755,51.384,Europe,Russian Federation,6/7/2017,73.7,6.7,30.91,0.2,46.2,-12.8,-9.4,-6.1,2.7,13.66,153,2,239.1638204,0.000257887,1
35.38291,32.81113,Asia,Israel,7/9/2013,57.2,8.1,0.15,1.7,114.1,9.2,13.2,17.3,11.0,15.38,167,2,1945.913549,0.0,1
23.75,-11.25,,,,83.8,11.1,0.0,3.0,223.6,16.3,21.8,27.4,19.2,20.2,181,4,1.443133463,0.0,0
13.75,-9.75,,,,77.5,7.6,0.0,3.5,1.3,22.2,26.0,29.8,25.3,0.1,162,5,0.0,0.0,0
51.75,68.25,,,,81.9,7.9,31.0,0.0,27.6,-22.2,-18.2,-14.3,1.5,13.91,148,3,0.059746812,0.000278927,0
94.75,27.75,,,,32.8,13.4,1.31,1.7,16.9,7.6,14.3,21.0,13.2,2.03,127,4,562.4291984,0.0,0
81.25,65.25,,,,91.1,6.1,31.0,0.0,26.6,-25.4,-22.3,-19.3,1.1,19.89,148,3,0.006982597,0.001173438,0
77.75,65.75,,,,95.4,6.7,31.0,0.0,27.4,-25.0,-21.6,-18.3,1.1,19.97,145,3,0.011663717,0.002486467,0
75.75,23.75,,,,13.8,15.6,0.28,3.0,0.1,8.9,16.7,24.5,8.0,0.02,170,2,4806.927882,4171.756708,0
74.75,56.75,,,,50.5,8.1,31.0,0.0,5.2,-26.1,-22.0,-18.0,1.0,4.07,154,4,129.2622533,0.000159115,0
22.278127,42.81444,Europe,Serbia,24/06/2016,83.9,6.2,26.19,0.7,28.7,-4.9,-1.8,1.3,4.1,8.41,198,4,156.8329071,0.0,1
71.25,70.75,,,,87.0,6.4,31.0,0.0,14.0,-26.1,-22.9,-19.7,1.1,16.17,145,3,0.002818708,0.040698694,0
108.25,72.25,,,,60.6,6.4,31.0,0.0,27.1,-35.2,-32.0,-28.8,0.5,14.76,164,9,5.566911288,0.000366519,0
34.75,58.25,,,,88.7,5.9,30.73,0.0,56.5,-11.9,-8.9,-6.0,3.0,19.08,157,4,59.73614917,1.13e-05,0
76.75,46.25,,,,33.5,10.5,31.0,0.1,8.9,-19.2,-13.9,-8.7,2.0,4.8,167,9,118.5816091,0.006447225,0
41.75,46.25,,,,79.0,6.7,27.76,0.3,27.1,-6.6,-3.2,0.2,4.5,12.68,145,2,445.6226228,0.009677181,0
89.75,31.75,,,,37.5,11.8,31.0,1.0,1.7,-16.6,-10.7,-4.8,0.7,0.95,231,3,123.7444332,0.0,0
-12.75,12.25,,,,29.5,15.6,0.0,4.3,0.0,19.2,27.0,34.8,11.6,0.0,152,3,1205.7442,0.0,0
46.75,19.25,,,,43.9,10.6,0.0,3.6,4.0,14.6,19.9,25.2,14.4,1.8,173,9,0.001353558,0.0,0
19.544564,41.915077,Europe,Albania,25/07/2016,73.6,7.7,14.72,0.8,117.4,1.2,5.0,8.9,6.5,10.6,150,4,950.6556718,0.0,1
106.75,32.75,,,,68.5,6.5,26.09,1.0,5.0,-4.8,-1.5,1.8,2.4,5.0,194,4,3060.419304,150.3784675,0
58.75,30.75,,,,42.8,14.9,8.55,1.9,12.6,3.6,11.0,18.5,8.5,4.36,170,9,93.41225814,0.0,0
58.25,29.25,,,,42.9,14.9,11.55,2.0,13.8,2.4,9.8,17.3,7.4,3.75,160,9,57.79086643,0.0,0
138.25,65.25,,,,54.4,7.4,31.0,0.0,1.9,-49.0,-45.3,-41.6,0.2,2.02,191,3,1.695869467,0.000358961,0
36.75,28.25,,,,29.9,12.3,3.22,3.2,0.0,6.2,12.3,18.5,6.8,0.0,180,9,5.775050029,0.0,0
42.75,21.25,,,,46.2,12.0,0.0,3.7,9.0,12.2,18.2,24.2,10.4,2.0,177,9,39.02031466,0.0,0
37.75,62.75,,,,90.4,6.8,31.0,0.0,59.2,-15.8,-12.4,-9.0,2.3,17.55,157,4,2.928307152,0.000638398,0
53.75,57.75,,,,66.2,6.5,31.0,0.1,40.0,-17.3,-14.0,-10.8,1.9,16.6,161,2,399.9695045,0.000473232,0
125.25,56.75,,,,78.0,7.5,31.0,0.0,9.2,-33.2,-29.4,-25.7,0.4,7.27,183,4,5.364685345,0.000357965,0
137.75,64.75,,,,54.6,7.3,31.0,0.0,1.7,-48.8,-45.1,-41.5,0.2,1.83,190,3,1.926677678,0.000460581,0
93.75,52.25,,,,48.9,11.7,31.0,0.1,16.5,-38.8,-32.9,-27.1,0.0,5.14,149,3,74.36152884,0.001060728,0
155.75,50.25,,,,72.5,5.4,29.24,0.5,74.0,-8.6,-5.9,-3.2,3.2,20.3,137,4,2.32918881,0.008389339,0
78.25,54.25,,,,50.5,8.3,31.0,0.0,6.9,-26.7,-22.5,-18.4,1.0,3.31,155,2,197.0452174,0.000971482,0
68.25,49.75,,,,39.2,9.0,31.0,0.2,7.1,-24.8,-20.3,-15.8,1.0,3.58,169,8,45.86951449,0.009949071,0
126.75,51.25,,,,28.2,12.1,31.0,0.0,2.2,-31.0,-24.9,-18.9,0.8,2.89,161,4,0.838192929,0.0,0
121.75,52.25,,,,36.9,15.4,31.0,0.1,1.3,-37.2,-29.5,-21.8,0.4,0.91,149,4,41.45218863,12.1314579,0
94.75,25.75,,,,30.9,12.1,8.79,1.7,18.9,3.5,9.5,15.6,9.0,1.4,175,4,570.3181754,117.9858286,0
41.75,58.25,,,,84.2,5.9,31.0,0.1,44.9,-14.5,-11.5,-8.6,2.4,18.57,155,3,45.80358521,7.16e-05,0
94.25,67.25,,,,74.3,6.8,31.0,0.1,22.2,-34.5,-31.1,-27.7,0.2,18.47,170,9,7.437201126,0.000185058,0
72.75,45.25,,,,38.5,10.0,31.0,0.2,9.5,-15.3,-10.3,-5.3,2.5,7.31,175,9,63.09730278,0.006665658,0
30.25,40.75,,,,77.5,7.2,13.39,0.9,67.2,1.7,5.3,8.9,6.7,14.02,138,11,752.6620784,15.14974427,0
141.25,63.75,,,,56.1,8.0,31.0,0.0,3.3,-47.8,-43.8,-39.8,0.2,2.19,187,4,2.146991296,0.000227791,0
67.25,48.25,,,,41.5,8.6,31.0,0.2,7.2,-22.6,-18.3,-14.0,1.1,5.18,168,8,52.16154202,0.008307691,0
87.25,61.25,,,,74.2,7.8,31.0,0.1,20.9,-28.0,-24.1,-20.2,0.7,13.78,156,6,7.211179356,6.26e-05,0
91.25,52.25,,,,50.1,12.8,31.0,0.1,10.6,-38.7,-32.3,-25.9,0.0,5.54,207,4,51.83808844,0.000146498,0
64.25,54.25,,,,39.3,8.7,31.0,0.0,4.2,-23.3,-18.9,-14.6,1.3,3.35,155,2,140.8923822,0.004954133,0
63.75,54.25,,,,41.7,8.9,31.0,0.0,4.4,-23.3,-18.8,-14.4,1.3,3.63,159,2,129.6842959,0.001487305,0
43.04024,41.63781,Asia,Georgia,22/08/2018,68.9,9.6,30.84,0.4,37.8,-12.4,-7.6,-2.8,2.8,8.85,197,4,296.7153223,0.280069241,1
136.75,53.75,,,,48.3,10.2,31.0,0.1,14.9,-27.8,-22.7,-17.6,0.8,4.85,141,5,0.333642963,0.029473847,0
83.75,39.75,,,,42.6,13.6,31.0,0.5,0.0,-15.9,-9.1,-2.3,2.3,0.0,179,8,10.50506633,0.0,0
106.75,58.25,,,,70.2,9.7,31.0,0.0,7.8,-37.5,-32.6,-27.8,0.3,4.18,178,4,8.066154488,1.01e-05,0
95.25,55.25,,,,62.2,9.8,31.0,0.0,7.5,-30.4,-25.5,-20.6,0.8,8.71,173,4,49.10745468,3.87e-05,0
72.25,68.25,,,,89.6,6.5,31.0,0.0,23.0,-24.8,-21.5,-18.3,1.2,18.93,150,3,0.00535073,0.00220782,0
-11.88333,11.216667,Africa,Guinea,18/10/2011,42.9,15.3,0.0,4.4,0.1,17.0,24.6,32.3,11.7,0.0,170,3,6638.318444,0.0,1
84.75,57.75,,,,54.8,7.3,31.0,0.0,9.9,-26.4,-22.7,-19.1,1.0,10.74,154,4,33.90155316,0.000471002,0
160.25,63.75,,,,72.6,8.9,31.0,0.1,12.6,-33.4,-28.9,-24.5,0.3,14.25,151,3,0.01198822,0.000507786,0
33.75,64.25,,,,90.9,7.1,31.0,0.0,51.1,-15.4,-11.8,-8.3,2.4,16.79,152,4,2.422899014,0.000559382,0
39.75,29.25,,,,34.0,12.5,3.91,2.9,0.0,5.8,12.0,18.3,6.8,0.0,170,9,0.0,0.0,0
162.25,56.25,,,,80.4,6.2,31.0,0.0,66.1,-18.1,-15.0,-11.9,2.2,21.5,147,3,0.427287087,0.034123502,0
