x,y,region,country,reportingDate,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,elevation,dominant_land_cover,X5_Ct_2010_Da,X5_Bf_2010_Da,lumpy
119.25,60.25,,,,72.7,7.5,31.0,0.0,12.6,-34.6,-30.8,-27.1,0.5,7.57,161,4,4.645629184,8.19e-05,0
118.75,52.75,,,,33.2,13.1,31.0,0.0,0.8,-35.8,-29.2,-22.7,0.6,0.37,166,4,50.94187636,0.000952196,0
74.25,64.25,,,,83.1,6.9,31.0,0.0,25.4,-24.6,-21.1,-17.7,1.1,18.34,151,11,0.00411442,0.000286693,0
47.75,55.75,,,,70.7,5.8,31.0,0.0,51.3,-15.1,-12.2,-9.3,2.3,24.26,154,3,746.1112542,0.023875681,0
41.25,51.75,,,,79.9,5.7,30.68,0.2,43.6,-11.7,-8.8,-6.0,2.8,14.78,153,2,309.2527508,0.001049879,0
97.25,67.25,,,,69.1,7.1,31.0,0.1,14.9,-36.9,-33.3,-29.8,0.2,16.71,183,3,8.187131817,0.002302899,0
83.25,46.75,,,,47.3,10.6,31.0,0.3,14.4,-23.4,-18.1,-12.8,0.9,5.71,168,3,248.081512,0.0,0
50.25,52.25,,,,68.7,6.9,31.0,0.2,35.2,-15.5,-12.0,-8.6,2.1,15.08,153,2,167.5986824,0.000964175,0
108.25,29.75,,,,79.1,4.4,20.27,1.1,12.1,-0.9,1.3,3.5,3.9,12.05,173,3,2562.703731,377.2301891,0
152.25,60.25,,,,66.5,7.1,31.0,0.2,15.6,-28.6,-25.0,-21.5,0.4,12.86,149,4,0.129212192,0.000669728,0
66.25,68.75,,,,94.7,5.8,31.0,0.0,12.7,-24.8,-21.9,-19.0,1.1,14.03,153,3,0.005017127,0.00196143,0
124.25,66.25,,,,64.8,5.7,31.0,0.0,17.5,-37.0,-34.1,-31.3,0.4,6.32,150,4,2.007534276,0.000348261,0
88.75,58.25,,,,65.0,8.0,31.0,0.0,14.1,-27.8,-23.8,-19.8,0.9,10.46,156,4,16.06953635,0.000119024,0
77.75,26.75,,,,40.8,14.9,2.17,2.0,2.5,6.9,14.3,21.8,9.0,0.28,158,2,1404.381765,11319.71481,0
118.427993,24.437691,Asia,China,14-Sep-20,72.4,5.8,1.91,1.8,10.0,7.1,10.0,12.9,8.5,5.03,145,2,985.6151948,9.00495026,1
53.25,49.25,,,,57.8,8.4,31.0,0.3,12.8,-15.7,-11.5,-7.3,2.0,5.16,147,8,130.8120987,0.09259188,0
116.25,56.75,,,,66.2,9.9,31.0,0.0,1.6,-38.7,-33.7,-28.8,0.1,0.53,202,4,13.23531128,0.001344545,0
34.87033,30.8365,Asia,Israel,7/9/2013,39.9,10.9,2.17,2.2,16.5,6.9,12.3,17.8,9.3,7.44,181,9,164.5117365,0.0,1
54.75,35.75,,,,50.4,9.7,17.66,1.1,22.5,0.1,4.9,9.8,5.2,6.55,198,5,33.65637214,0.0,0
99.75,64.25,,,,72.4,6.4,31.0,0.0,13.2,-38.6,-35.4,-32.2,0.1,5.66,161,4,9.114603629,0.000211437,0
-9.75,8.75,,,,58.7,16.2,0.0,3.9,8.2,15.8,23.9,32.0,16.1,0.93,169,4,504.54225,0.0,0
19.544564,41.915077,Europe,Albania,3/9/2016,73.6,7.7,14.72,0.8,117.4,1.2,5.0,8.9,6.5,10.6,150,4,950.6556718,0.0,1
59.25,25.75,,,,40.7,10.5,0.0,2.7,6.7,14.6,19.8,25.1,14.3,2.21,147,9,135.357828,1.2e-13,0
73.75,44.75,,,,42.2,10.1,30.98,0.3,9.0,-13.5,-8.4,-3.4,2.8,6.45,165,9,53.77197193,0.002027574,0
48.75,20.75,,,,39.1,9.9,0.0,3.7,1.0,15.7,20.6,25.6,14.6,1.0,160,9,3.524722206,0.0,0
45.25,34.25,,,,48.8,10.5,4.27,1.5,49.1,5.6,10.8,16.1,9.1,6.68,162,9,649.325126,4.00501024,0
91.75,41.25,,,,30.1,13.0,31.0,0.4,0.7,-17.4,-10.9,-4.4,2.0,0.63,172,9,0.673039613,0.0,0
95.75,18.25,,,,24.2,12.3,0.0,3.0,3.5,17.3,23.4,29.6,19.6,1.16,150,2,5157.749793,156.0536057,0
40.25,40.25,,,,61.4,10.0,30.45,0.7,37.7,-11.0,-6.0,-1.0,2.3,10.99,198,8,1447.379767,0.0,0
118.75,68.75,,,,68.4,6.7,31.0,0.0,14.5,-37.6,-34.2,-30.9,0.3,7.64,169,4,0.854172119,0.000134162,0
22.296924,42.392518,Europe,Serbia,28/07/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
67.25,64.75,,,,86.9,5.3,31.0,0.0,22.9,-23.0,-20.3,-17.7,1.1,14.62,147,4,0.003530014,0.000958314,0
118.75,44.75,,,,24.7,9.8,31.0,0.5,0.0,-27.0,-22.1,-17.2,0.1,0.0,175,3,245.7241618,0.0,0
107.75,29.75,,,,80.2,3.9,18.19,1.0,13.9,-0.1,1.9,3.9,4.6,11.79,204,4,3904.167067,636.0522163,0
130.75,53.25,,,,39.7,12.0,31.0,0.0,4.0,-34.0,-28.0,-22.0,0.7,1.59,166,4,5.206438871,0.000785667,0
96.75,61.25,,,,74.5,7.5,31.0,0.0,17.2,-35.4,-31.6,-27.9,0.2,6.17,167,4,10.62165214,9.08e-05,0
40.25,24.75,,,,40.6,12.3,0.0,4.1,8.7,11.0,17.1,23.3,5.4,2.57,170,9,5.25e-05,0.0,0
117.25,65.25,,,,72.9,7.6,31.0,0.0,12.0,-35.7,-31.9,-28.1,0.3,7.08,164,4,2.400759354,0.000143676,0
47.75,21.75,,,,40.9,10.2,0.0,3.5,2.0,14.3,19.4,24.5,13.1,2.0,164,9,21.58631868,0.0,0
154.25,59.75,,,,68.8,6.8,31.0,0.0,15.3,-23.9,-20.5,-17.1,1.3,10.82,145,4,0.603135308,0.024392818,0
135.75,48.75,,,,49.4,6.8,31.0,0.1,13.0,-22.0,-18.6,-15.2,1.2,6.92,155,4,6.675190349,0.0,0
17.25,-12.75,,,,82.5,11.1,0.0,3.2,219.0,15.5,21.0,26.6,17.1,15.0,190,4,25.7556019,0.0,0
91.75,40.25,,,,33.6,14.0,31.0,0.3,0.5,-16.0,-9.0,-2.0,3.1,0.0,178,3,2.948362443,0.0,0
93.75,59.25,,,,73.7,7.7,31.0,0.0,16.6,-31.4,-27.5,-23.7,0.5,7.65,147,4,14.27834604,1.89e-05,0
152.25,65.75,,,,91.6,8.2,31.0,0.0,22.1,-38.6,-34.5,-30.4,0.3,21.01,158,3,0.945731943,0.00021684,0
109.25,76.25,,,,58.6,6.7,31.0,0.0,8.9,-40.2,-36.8,-33.5,0.2,9.45,180,9,5.417088027,0.000164799,0
99.25,31.75,,,,43.7,17.5,31.0,1.2,4.0,-18.0,-9.2,-0.5,0.0,3.83,230,3,36.85014001,0.0,0
103.75,55.75,,,,61.9,10.1,31.0,0.0,9.3,-35.2,-30.1,-25.1,0.5,7.48,172,4,14.93894491,8.62e-06,0
84.75,30.75,,,,45.9,16.5,31.0,1.1,15.2,-21.3,-13.0,-4.8,0.3,2.77,235,3,134.749627,0.0,0
90.75,59.75,,,,73.2,7.8,31.0,0.0,20.1,-29.2,-25.3,-21.4,0.8,8.78,149,4,13.80369519,0.000168694,0
-9.75,9.25,,,,53.0,16.8,0.0,4.2,5.3,15.8,24.2,32.6,14.7,0.76,175,4,743.6525428,0.0,0
120.25,36.75,,,,41.0,7.1,29.37,1.2,1.5,-8.8,-5.2,-1.7,2.2,1.51,144,2,7391.765404,0.0,0
124.75,51.25,,,,30.8,15.6,31.0,0.1,0.8,-35.2,-27.4,-19.6,0.4,0.96,172,3,1.752195589,0.0,0
117.25,72.75,,,,67.3,6.0,31.0,0.0,21.0,-40.1,-37.1,-34.1,0.3,13.67,146,3,2.037453288,0.003481979,0
168.75,68.25,,,,70.6,9.9,31.0,0.1,9.1,-34.2,-29.2,-24.3,0.4,13.68,157,3,0.0,0.000823872,0
37.444475,37.187028,Asia,Turkey,22/07/2014,69.4,7.2,16.06,0.9,99.9,0.7,4.3,7.9,5.9,13.65,186,2,1199.362539,0.0,1
32.25,27.25,,,,30.1,14.9,4.09,3.3,0.5,5.7,13.1,20.6,7.7,0.0,177,9,0.001675825,5.75e-06,0
21.895611,42.397145,Europe,Serbia,8/7/2016,82.8,6.5,25.15,0.6,29.1,-3.9,-0.6,2.7,4.6,8.24,174,2,620.4410395,0.374475001,1
70.75,60.75,,,,60.2,6.9,31.0,0.0,13.5,-24.1,-20.6,-17.2,1.0,4.97,151,4,0.270416254,0.000391309,0
14.75,-19.25,,,,62.5,11.3,0.0,4.4,69.0,16.2,21.8,27.5,14.1,10.0,184,3,168.926649,0.0,0
129.75,59.25,,,,76.1,6.8,31.0,0.0,10.9,-37.3,-33.9,-30.5,0.4,9.04,159,4,4.277779505,0.000128552,0
21.25,-7.75,,,,85.0,11.3,0.0,2.9,194.6,17.6,23.2,28.9,22.5,13.07,182,4,0.30594108,0.0,0
19.525083,41.945408,Europe,Albania,15/11/2016,73.6,7.7,14.72,0.8,117.4,1.2,5.0,8.9,6.5,10.6,150,4,950.6556718,0.0,1
59.25,59.75,,,,72.1,7.9,31.0,0.0,34.8,-22.1,-18.1,-14.2,1.4,11.49,179,4,25.01448667,3.66e-05,0
19.597,42.935896,Europe,Montenegro,5/8/2016,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0,1
103.75,23.75,,,,70.2,7.9,8.79,1.7,27.5,3.5,7.4,11.4,6.6,8.25,189,2,1547.58275,1140.309936,0
41.25,33.75,,,,43.3,11.8,10.02,1.6,19.1,3.0,8.9,14.8,7.9,9.25,169,9,117.7536474,2.3e-12,0
77.25,48.75,,,,37.2,10.5,31.0,0.3,5.7,-25.8,-20.5,-15.3,0.7,7.02,177,8,56.25181531,0.003517485,0
95.25,17.25,,,,25.1,12.0,0.0,3.3,2.9,19.2,25.2,31.2,21.1,0.0,147,2,4581.263539,38.68198031,0
118.439139,24.449528,Asia,China,6-Aug-20,72.4,5.8,1.91,1.8,10.0,7.1,10.0,12.9,8.5,5.03,145,2,985.6151948,9.00495026,1
89.25,68.25,,,,83.8,6.2,31.0,0.0,29.7,-28.8,-25.7,-22.6,0.7,19.54,155,6,0.0,0.0,0
40.75,27.25,,,,38.6,12.6,3.73,3.5,6.4,5.9,12.2,18.5,4.2,2.21,183,9,0.000924299,0.0,0
138.25,50.25,,,,46.3,8.7,31.0,0.2,19.1,-24.3,-19.9,-15.6,0.9,8.31,193,4,1.94993362,1.85e-05,0
105.25,41.75,,,,24.9,12.2,31.0,0.3,0.8,-21.6,-15.5,-9.4,1.6,1.05,172,9,8.221346711,0.0,0
103.75,36.25,,,,41.5,11.7,31.0,0.6,1.8,-13.9,-8.0,-2.2,1.0,1.5,190,3,171.8082599,0.0,0
77.25,27.75,,,,45.0,14.4,2.6,2.1,2.0,6.6,13.8,21.0,8.7,0.17,158,2,1708.666682,7160.020253,0
57.75,26.25,,,,42.3,11.7,0.0,2.5,17.4,10.8,16.6,22.5,12.0,3.4,163,9,107.7869656,0.0,0
89.25,63.75,,,,84.1,6.7,31.0,0.0,23.6,-29.9,-26.5,-23.2,0.7,14.88,167,4,4.45205526,0.000142126,0
32.25,65.75,,,,89.1,8.2,31.0,0.0,41.0,-16.7,-12.6,-8.5,2.3,15.63,154,4,0.837658573,0.000870553,0
88.25,27.75,,,,35.4,18.6,31.0,1.3,4.9,-20.3,-11.0,-1.7,0.1,0.84,129,10,0.0,0.0,0
114.75,27.25,,,,82.0,3.6,14.19,1.3,39.9,1.4,3.2,5.0,4.7,12.32,154,2,3087.853365,154.4066707,0
90.25,58.75,,,,69.7,8.1,31.0,0.0,16.5,-28.7,-24.6,-20.6,0.9,8.15,158,4,14.80626057,3.46e-05,0
86.75,56.75,,,,53.9,8.0,31.0,0.0,8.3,-26.4,-22.4,-18.4,1.0,9.56,156,2,56.56873234,0.001796553,0
100.25,31.25,,,,44.0,17.9,31.0,1.4,2.3,-16.6,-7.6,1.4,0.0,2.05,113,3,145.7367672,0.0,0
84.75,38.75,,,,42.3,14.7,31.0,0.5,0.5,-17.9,-10.5,-3.2,1.8,0.55,186,8,6.890375304,0.0,0
88.25,44.25,,,,35.8,9.6,31.0,0.0,4.3,-23.2,-18.4,-13.6,1.8,3.69,176,3,28.1843617,0.0,0
123.25,64.75,,,,58.9,6.0,31.0,0.0,15.5,-36.2,-33.2,-30.2,0.4,5.74,157,4,3.083096076,8.78e-05,0
76.96952,55.81528,Europe,Russian Federation,29/10/2019,49.2,8.0,31.0,0.0,5.3,-26.1,-22.1,-18.1,1.0,4.19,153,2,161.604946,0.000932622,1
20.553154,41.998248,Europe,Albania,14/09/2016,81.2,6.3,27.14,0.8,57.7,-5.9,-2.7,0.5,3.4,10.57,144,4,0.0,0.0,1
26.25,22.75,,,,17.9,16.7,6.49,3.3,2.2,4.5,12.8,21.2,5.6,0.0,167,9,15.36910913,0.0,0
113.25,73.75,,,,65.3,5.9,31.0,0.0,24.2,-38.4,-35.4,-32.5,0.4,15.84,148,3,1.706180001,0.002113795,0
47.5333,40.5313,Asia,Azerbaijan,31/10/2014,69.9,7.4,17.39,0.7,24.3,0.2,3.9,7.6,6.0,6.93,161,4,2442.457329,91.15830408,1
156.75,53.25,,,,64.8,5.3,30.9,0.3,34.2,-12.7,-10.0,-7.4,2.4,12.23,152,3,1.412038949,0.015292335,0
23.4675,41.1247,Europe,Greece,28/05/2016,77.6,6.7,22.01,0.7,29.3,-1.6,1.8,5.2,5.2,6.94,127,2,678.0316613,95.35986902,1
22.158265,42.658229,Europe,Serbia,22/07/2016,83.9,6.2,26.19,0.7,28.7,-4.9,-1.8,1.3,4.1,8.41,198,4,156.8329071,0.0,1
123.75,67.25,,,,63.5,5.6,31.0,0.0,17.5,-37.2,-34.4,-31.6,0.4,9.49,148,4,1.690748365,0.000765302,0
50.641825,53.109637,Europe,Russian Federation,30/07/2018,70.7,6.4,31.0,0.2,43.1,-15.8,-12.6,-9.4,2.0,17.7,147,2,197.8194671,0.004234842,1
108.75,54.25,,,,57.5,9.7,31.0,0.0,4.6,-32.4,-27.5,-22.7,0.6,1.5,168,11,0.0,0.0,0
20.409497,41.526126,Europe,Albania,13/08/2016,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0,1
142.75,70.25,,,,59.2,7.3,31.0,0.0,14.0,-42.4,-38.7,-35.1,0.1,10.59,147,3,2.580162269,0.000203903,0
89.25,58.25,,,,67.7,8.0,31.0,0.0,13.1,-28.0,-24.0,-20.0,0.9,9.64,156,4,17.93745229,7.37e-05,0
58.75,59.25,,,,72.7,7.1,31.0,0.0,39.7,-20.4,-16.8,-13.3,1.5,11.83,174,4,22.83427275,1.99e-05,0
97.75,51.25,,,,34.1,11.8,31.0,0.1,10.5,-40.2,-34.3,-28.4,0.0,8.36,206,4,29.92338796,0.000203503,0
22.33971,42.39973,Europe,Serbia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
85.75,51.25,,,,56.8,11.1,31.0,0.3,5.0,-34.5,-28.9,-23.4,0.0,6.61,200,4,219.7995534,0.000284132,0
34.75,51.75,,,,75.4,4.6,29.18,0.1,30.4,-8.5,-6.2,-3.9,3.7,13.72,154,2,285.8035115,8.07e-05,0
178.25,65.25,,,,50.5,8.1,31.0,0.0,40.4,-22.4,-18.3,-14.3,1.7,10.66,164,3,0.0,0.000685151,0
172.75,67.25,,,,65.5,9.8,31.0,0.0,15.7,-31.0,-26.1,-21.2,0.8,10.88,168,3,0.0,0.000807671,0
23.25,40.75,,,,71.3,6.9,16.59,0.7,32.3,0.5,3.9,7.4,6.2,7.62,157,5,983.4682793,7.22e-14,0
98.25,38.75,,,,33.7,13.6,31.0,0.6,0.8,-29.4,-22.6,-15.8,0.0,0.84,231,3,15.41713698,0.0,0
106.25,75.75,,,,55.5,6.8,31.0,0.0,11.0,-38.5,-35.1,-31.7,0.4,11.52,178,9,5.333878025,6.63e-05,0
35.38291,32.81113,Asia,Israel,7/9/2013,57.2,8.1,0.15,1.7,114.1,9.2,13.2,17.3,11.0,15.38,167,2,1945.913549,0.0,1
109.25,35.75,,,,47.4,9.9,30.12,1.0,2.3,-10.2,-5.2,-0.3,1.3,3.27,175,3,650.0898786,0.0,0
72.75,28.25,,,,28.0,17.3,6.27,2.0,0.1,4.6,13.2,21.9,7.1,0.25,158,3,1645.17066,99.22585493,0
76.25,45.25,,,,37.1,10.1,31.0,0.2,10.0,-15.6,-10.5,-5.5,2.5,5.2,168,9,150.5174295,0.005009567,0
58.75,61.25,,,,71.5,8.0,31.0,0.0,42.0,-22.7,-18.7,-14.7,1.3,16.59,158,4,0.0,0.0,0
159.75,68.75,,,,76.0,8.8,31.0,0.0,9.3,-34.5,-30.1,-25.7,0.6,11.91,145,6,2.362229364,0.101939426,0
21.75,40.25,,,,64.3,7.2,24.15,0.6,50.7,-3.0,0.6,4.2,4.7,10.58,158,8,239.2873893,0.051796581,0
82.75,32.25,,,,47.9,15.5,31.0,1.0,6.9,-21.9,-14.1,-6.4,0.1,1.43,201,3,62.31009574,0.0,0
77.25,28.75,,,,48.0,14.1,3.06,2.1,5.3,6.3,13.3,20.4,8.8,0.25,158,1,0.0,18080.7824,0
69.25,57.25,,,,45.9,8.2,31.0,0.0,5.7,-24.6,-20.5,-16.4,1.2,10.31,154,4,68.14748554,2.19e-05,0
29.25,30.25,,,,36.8,11.2,0.11,2.7,7.1,9.3,14.9,20.5,11.2,2.07,150,9,3.770837691,0.000183187,0
40.25,60.25,,,,90.7,6.8,31.0,0.0,48.4,-16.1,-12.7,-9.3,2.3,19.0,159,4,31.18139643,6.36e-06,0
93.25,22.25,,,,26.5,11.7,1.42,2.2,2.5,7.5,13.3,19.2,11.0,1.49,204,4,267.9091422,112.7408266,0
16.75,-25.25,,,,36.4,15.0,0.0,6.6,39.0,17.2,24.7,32.2,10.1,6.2,190,3,70.09820616,0.0,0
126.25,45.25,,,,28.8,10.0,31.0,0.1,3.2,-25.3,-20.3,-15.3,1.2,2.77,155,2,3035.587466,0.0,0
143.75,70.75,,,,60.8,7.4,31.0,0.0,16.2,-41.3,-37.6,-33.9,0.2,12.13,144,3,2.629128202,0.002007558,0
108.75,22.75,,,,86.2,4.5,1.78,1.4,14.0,7.2,9.4,11.7,8.5,7.62,148,4,1894.554809,2913.010597,0
119.75,30.75,,,,62.8,5.8,23.68,1.2,29.6,-2.6,0.3,3.2,3.6,9.01,155,4,0.001692535,148.3169091,0
42.25,34.25,,,,44.3,11.5,6.71,1.6,30.1,4.4,10.1,15.9,8.3,9.8,159,9,196.5065545,6.83e-12,0
114.25,25.25,,,,79.2,4.8,11.04,1.5,26.3,2.6,5.0,7.4,5.0,10.11,172,4,1469.417049,661.0820107,0
106.223867,24.83644,Asia,China,15-Jul-20,84.6,4.5,6.71,1.4,18.1,4.4,6.6,8.9,6.6,10.18,192,4,1370.523671,506.8534174,1
86.39301,21.909906,Asia,India,26-Oct-20,36.9,13.6,0.0,2.4,1.3,10.8,17.6,24.4,15.5,0.14,192,4,1405.242355,19.2785175,1
94.75,60.25,,,,74.3,7.5,31.0,0.0,17.4,-32.9,-29.1,-25.4,0.3,7.81,173,4,8.619742434,2.04e-05,0
179.25,65.75,,,,46.3,8.0,31.0,0.0,41.8,-22.3,-18.3,-14.3,1.7,11.23,152,3,0.0,0.001667921,0
82.25,52.75,,,,62.3,9.0,31.0,0.0,9.3,-27.0,-22.5,-18.0,1.0,8.0,157,4,203.6185581,0.000270138,0
106.25,39.25,,,,33.0,12.0,31.0,0.6,0.6,-18.8,-12.8,-6.8,0.9,0.82,176,1,115.3647536,0.0,0
102.25,29.75,,,,48.8,8.1,24.15,1.3,11.2,-3.0,1.1,5.2,3.1,4.7,204,4,1677.702342,20.94406237,0
41.25,24.25,,,,43.7,12.5,0.0,4.0,9.7,10.7,16.9,23.2,5.9,3.01,177,9,2.53e-11,0.0,0
87.75,47.75,,,,40.7,11.2,31.0,0.1,11.5,-27.7,-22.1,-16.5,0.9,3.93,162,3,480.8944101,0.0,0
105.75,51.75,,,,52.1,8.5,31.0,0.0,8.7,-29.7,-25.4,-21.2,0.8,6.02,201,11,0.0,0.0,0
159.75,66.75,,,,75.3,8.5,31.0,0.1,12.3,-33.4,-29.1,-24.9,0.4,14.08,170,4,0.0,0.000166285,0
111.25,42.75,,,,21.6,11.7,31.0,0.5,1.0,-24.2,-18.3,-12.5,0.4,1.77,182,3,0.003033251,0.0,0
83.25,48.75,,,,57.8,10.0,31.0,0.1,8.1,-26.1,-21.1,-16.1,0.9,7.77,165,8,140.5989911,0.013605046,0
-175.25,66.25,,,,78.2,7.5,31.0,0.0,59.6,-19.0,-15.2,-11.5,2.1,12.49,158,3,0.0,0.001354452,0
63.25,50.75,,,,38.1,8.7,31.0,0.2,7.2,-23.8,-19.4,-15.1,1.0,6.21,161,8,77.95143215,0.004779567,0
22.398953,42.223615,Europe,North Macedonia,18/07/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
84.25,57.75,,,,55.7,7.2,31.0,0.0,9.3,-26.4,-22.8,-19.2,1.0,10.77,150,4,16.20246027,9.92e-05,0
42.25,12.25,,,,41.3,10.7,0.0,3.5,8.0,18.0,23.3,28.7,22.5,1.0,149,9,1237.88726,0.0,0
53.75,67.75,,,,77.6,7.8,31.0,0.1,29.8,-21.4,-17.5,-13.6,1.4,16.72,147,3,0.043762277,0.000876479,0
148.75,72.25,,,,68.3,8.0,31.0,0.1,15.6,-37.0,-33.0,-29.0,0.2,12.59,145,3,2.21916972,0.017110344,0
104.75,33.25,,,,65.1,8.2,26.77,1.0,4.9,-5.5,-1.4,2.7,2.1,3.96,142,3,528.85835,0.0,0
127.75,49.75,,,,25.9,13.2,31.0,0.1,2.7,-31.0,-24.4,-17.8,0.7,2.07,153,3,62.00442752,0.011607467,0
56.25,64.75,,,,77.5,6.9,31.0,0.1,37.8,-20.3,-16.8,-13.4,1.4,19.64,149,4,1.741131349,2.55e-05,0
84.75,60.75,,,,74.5,7.0,31.0,0.0,17.2,-26.5,-23.0,-19.5,0.9,15.53,154,6,6.713382555,0.000325921,0
172.75,65.75,,,,62.8,9.5,31.0,0.0,23.8,-27.9,-23.1,-18.4,1.2,11.89,145,3,0.0,0.000791235,0
108.25,35.25,,,,53.4,7.2,29.49,1.0,2.4,-9.0,-5.4,-1.8,1.0,2.43,184,2,782.0002583,0.0,0
86.75,42.75,,,,32.7,11.6,31.0,0.5,2.3,-25.3,-19.5,-13.7,0.0,1.85,165,9,27.78870002,0.0,0
82.25,28.75,,,,38.5,13.2,19.5,1.6,24.1,-0.6,6.0,12.6,5.0,2.29,101,4,3769.198142,938.0659493,0
60.25,45.25,,,,49.1,10.1,31.0,0.4,6.5,-15.3,-10.2,-5.2,2.3,5.59,147,11,0.0,0.0,0
124.75,40.75,,,,13.2,13.4,31.0,0.6,1.0,-22.5,-15.8,-9.1,0.8,1.74,152,4,977.5903172,0.0,0
19.835814,43.061782,Europe,Montenegro,5/8/2016,79.9,6.1,25.57,0.7,51.7,-4.3,-1.2,1.9,4.1,8.89,186,4,363.4449205,0.0,1
70.25,65.75,,,,86.7,5.5,31.0,0.0,24.0,-24.2,-21.4,-18.7,1.2,17.5,152,3,0.001707099,0.001081465,0
45.75,28.25,,,,37.3,11.6,0.92,3.0,9.6,8.0,13.8,19.6,8.1,4.76,162,9,33.31336471,0.0,0
35.292358,33.212569,Asia,Lebanon,30/01/2014,61.1,7.6,0.11,1.7,159.4,9.3,13.1,16.9,10.7,16.59,161,2,602.6296796,0.0,1
50.75,57.75,,,,65.5,6.0,31.0,0.0,49.4,-16.4,-13.4,-10.4,2.1,25.08,152,4,156.7369499,0.000176569,0
43.05252,36.2334,Asia,Iraq,13/04/2014,54.5,10.3,10.02,1.0,48.1,3.0,8.1,13.3,8.5,13.97,160,2,235.8580928,30.49774694,1
105.75,9.75,,,,61.1,7.4,0.0,3.6,56.0,23.0,26.7,30.4,25.3,7.4,145,2,10.75902838,5.073006669,0
13.75,-21.25,,,,62.5,4.2,0.0,3.5,4.0,17.7,19.8,21.9,18.5,3.0,149,3,128.4174029,0.0,0
95.25,75.75,,,,59.8,7.4,31.0,0.0,11.4,-34.2,-30.5,-26.8,0.5,13.88,153,3,4.845813049,0.001271715,0
70.25,27.25,,,,17.5,17.5,3.56,2.2,1.1,6.0,14.7,23.5,7.5,0.0,157,3,206.7738459,0.00042026,0
117.25,50.75,,,,32.6,12.7,31.0,0.1,0.5,-35.3,-28.9,-22.6,0.3,0.1,190,3,83.72687494,0.001775815,0
23.82165,41.48941,Europe,Bulgaria,26/05/2016,77.4,6.6,23.09,0.8,34.5,-2.1,1.2,4.5,4.7,7.07,186,4,610.0823843,0.0,1
18.25,-18.25,,,,66.3,12.9,0.0,4.2,140.0,19.3,25.7,32.2,19.8,14.0,181,5,210.7358225,0.0,0
39.75,51.75,,,,79.4,5.5,30.3,0.3,39.6,-10.6,-7.8,-5.1,2.9,14.46,155,2,346.7844316,0.006686255,0
86.75,57.75,,,,59.8,7.7,31.0,0.0,14.2,-27.0,-23.1,-19.3,1.0,12.58,159,4,10.48335536,3.13e-05,0
126.75,45.25,,,,30.3,10.4,31.0,0.1,2.9,-25.3,-20.1,-14.9,1.1,2.36,156,2,1943.821724,0.0,0
46.25,40.75,,,,68.8,7.5,21.27,0.7,20.4,-1.3,2.5,6.3,5.1,7.15,171,2,2597.100162,30.73189549,0
106.25,32.25,,,,71.1,6.0,22.97,0.9,8.1,-2.0,1.0,4.0,4.0,7.29,126,3,3895.504338,490.7298867,0
79.25,39.75,,,,43.5,12.7,31.0,0.5,0.1,-14.6,-8.2,-1.9,2.2,0.12,183,3,110.9140539,0.0,0
150.75,68.25,,,,87.2,8.2,31.0,0.1,17.3,-37.0,-32.9,-28.8,0.2,16.77,149,4,1.771766138,0.005314698,0
124.75,57.25,,,,82.7,7.0,31.0,0.0,11.9,-30.9,-27.4,-23.9,0.6,11.27,169,4,10.11480267,0.000288372,0
20.253,41.4406,Europe,Albania,11/8/2016,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,3,866.3662016,0.0,1
157.25,57.25,,,,71.3,6.6,31.0,0.0,10.8,-19.9,-16.6,-13.3,1.8,8.9,145,4,30.70975945,0.004206402,0
19.92765,40.3604,Europe,Albania,29/05/2017,73.3,8.3,12.07,1.0,141.6,2.2,6.3,10.5,7.2,11.79,176,4,391.6788941,0.0,1
156.25,54.25,,,,63.4,5.7,30.97,0.2,24.4,-13.3,-10.4,-7.6,2.4,10.82,155,6,0.740002878,0.008333133,0
135.75,44.75,,,,41.2,6.8,31.0,0.6,15.4,-18.3,-14.9,-11.5,1.1,3.58,155,4,5.665382468,0.000751942,0
84.25,24.75,,,,20.7,14.4,0.15,2.3,1.4,9.2,16.4,23.6,12.6,0.17,155,2,6360.414217,0.0,0
89.75,60.75,,,,72.7,7.7,31.0,0.0,23.8,-29.0,-25.1,-21.3,0.7,9.37,149,4,7.993487281,0.000399093,0
41.25,19.25,,,,51.3,9.2,0.0,3.6,14.2,19.3,23.9,28.5,19.2,2.09,151,9,89.10922399,0.0,0
29.25,-3.75,,,,83.3,10.1,0.0,2.8,104.0,15.9,20.9,26.0,19.9,19.75,177,11,0.0,0.0,0
70.75,52.25,,,,40.4,8.8,31.0,0.1,4.2,-24.9,-20.5,-16.1,1.1,3.22,165,2,171.3748058,0.004130526,0
