x,y,region,country,reportingDate,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,elevation,dominant_land_cover,X5_Ct_2010_Da,X5_Bf_2010_Da,lumpy
104.75,71.25,,,,54.4,7.0,31.0,0.0,26.8,-33.2,-29.7,-26.2,0.4,13.12,167,3,6.914642049,0.000487065,0
85.75,43.25,,,,37.5,11.7,31.0,0.4,3.5,-28.5,-22.6,-16.8,0.0,1.61,229,3,22.25106694,0.0,0
91.75,74.75,,,,65.1,7.2,31.0,0.0,15.3,-32.3,-28.7,-25.1,0.6,17.69,159,9,5.907394491,0.000721933,0
60.25,75.25,,,,76.3,8.5,31.0,0.0,19.9,-30.5,-26.2,-22.0,1.0,17.69,161,10,0.421129341,0.000987388,0
45.5856,42.7498,Europe,Russian Federation,29/07/2016,72.5,8.0,30.96,0.6,45.6,-13.2,-9.2,-5.2,1.8,10.4,205,4,563.8443125,0.000931338,1
84.75,20.25,,,,31.0,12.6,0.0,2.9,0.2,13.3,19.6,25.9,16.6,0.62,154,4,3375.827535,700.4266463,0
35.203557,32.442991,Asia,West Bank,30/04/2013,54.0,8.3,0.74,1.7,102.9,8.2,12.3,16.5,10.4,14.83,191,3,523.3880539,0.0,1
41.25,65.75,,,,91.9,7.2,31.0,0.1,49.5,-18.5,-14.9,-11.3,1.8,20.22,152,4,1.280511137,4.17e-05,0
74.75,26.75,,,,33.2,16.1,3.22,2.6,0.6,6.2,14.2,22.3,6.5,0.0,172,2,2038.612695,2288.385786,0
116.75,35.25,,,,40.7,10.5,28.98,1.3,0.0,-8.2,-2.9,2.4,2.0,0.0,149,2,2036.574041,0.0,0
85.25,28.25,,,,33.8,16.7,31.0,1.4,5.1,-13.9,-5.5,2.9,0.1,1.43,75,4,688.9530624,0.0,0
91.75,32.25,,,,37.8,15.4,31.0,1.0,2.5,-22.3,-14.6,-6.9,0.2,1.9,203,3,191.9092991,0.0,0
127.75,55.25,,,,50.3,9.9,31.0,0.0,5.3,-33.8,-28.8,-23.9,0.5,4.44,168,4,4.599883243,0.000836228,0
47.25,45.75,,,,78.2,6.3,27.23,0.4,14.0,-6.0,-2.8,0.4,4.5,9.17,142,3,455.2953925,2.807019489,0
116.75,66.25,,,,78.1,7.7,31.0,0.0,11.8,-36.7,-32.8,-29.0,0.3,7.68,163,4,1.650689064,0.000220731,0
134.75,53.25,,,,46.8,11.3,31.0,0.0,5.8,-35.4,-29.7,-24.1,0.4,3.88,189,4,2.516876742,0.000572662,0
19.924128,41.414369,Europe,Albania,30/09/2016,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0,1
46.75,17.25,,,,43.3,10.2,0.0,3.4,4.0,14.9,20.0,25.1,16.3,1.3,178,9,20.29151388,0.0,0
80.75,43.75,,,,43.6,13.3,31.0,0.4,11.1,-19.0,-12.3,-5.7,1.6,1.52,183,3,165.8319872,0.0,0
30.25,25.75,,,,27.9,16.6,4.64,3.3,0.4,5.4,13.7,22.0,7.7,0.0,144,9,20.6876567,0.097732439,0
37.25,36.75,,,,70.4,7.0,9.77,1.1,81.3,3.1,6.6,10.1,6.8,14.33,153,2,295.2004188,0.0,0
111.25,70.75,,,,67.6,6.6,31.0,0.0,21.8,-37.0,-33.7,-30.4,0.3,12.62,161,3,1.477191781,0.000881237,0
57.75,52.75,,,,53.3,9.2,31.0,0.2,10.9,-23.1,-18.5,-13.9,1.0,9.53,174,3,290.4598361,5.75e-05,0
34.919881,37.71363,Asia,Turkey,22/07/2014,69.7,6.9,24.6,0.9,51.4,-3.4,0.1,3.6,4.3,11.31,186,3,933.5890035,0.0,1
98.25,29.25,,,,39.7,12.5,30.7,1.4,7.3,-11.8,-5.5,0.8,0.2,4.5,187,3,86.7960682,0.0,0
68.25,70.25,,,,91.4,6.2,31.0,0.0,9.6,-25.6,-22.5,-19.4,1.1,12.05,147,3,0.002824232,0.005319582,0
23.886887,41.740556,Europe,Bulgaria,18/09/2016,80.8,6.4,25.99,0.9,33.9,-4.7,-1.5,1.7,3.6,7.47,189,4,86.1292802,1.02e-07,1
58.75,30.25,,,,41.7,14.8,7.15,1.9,11.7,4.2,11.6,19.0,8.7,3.82,171,9,93.16522463,0.0,0
150.75,70.75,,,,78.5,8.3,31.0,0.1,21.6,-36.9,-32.7,-28.6,0.2,17.54,145,11,2.583504253,0.034994723,0
41.75,64.75,,,,91.6,7.2,31.0,0.0,51.0,-18.0,-14.4,-10.8,2.0,21.42,155,4,1.68619855,0.000215158,0
118.25,45.75,,,,30.1,9.8,31.0,0.2,0.9,-28.1,-23.2,-18.3,0.6,0.65,175,3,352.7269573,0.0,0
110.25,69.75,,,,67.6,7.0,31.0,0.0,17.2,-36.4,-32.9,-29.4,0.3,9.66,167,4,0.851615853,0.000109547,0
93.25,51.75,,,,48.0,12.0,31.0,0.1,16.3,-39.4,-33.4,-27.4,0.1,4.89,152,3,71.0615087,8.28e-05,0
85.75,43.75,,,,38.5,11.0,31.0,0.4,4.5,-28.2,-22.7,-17.2,0.0,2.16,93,3,27.09189306,0.0,0
34.984138,32.636246,Asia,Israel,7/9/2013,57.2,8.1,0.15,1.7,114.1,9.2,13.2,17.3,11.0,15.38,167,2,1945.913549,0.0,1
36.454268,37.252809,Asia,Turkey,6/1/2014,65.9,6.8,5.85,1.1,140.5,4.8,8.2,11.6,6.9,13.17,145,2,1327.207178,0.241124099,1
91.25,56.75,,,,68.1,8.6,31.0,0.0,6.6,-27.1,-22.8,-18.5,0.9,8.01,159,4,36.75202556,2.85e-05,0
44.589,43.488,Europe,Russian Federation,21/07/2016,78.7,7.0,26.39,0.4,26.8,-5.1,-1.6,1.9,4.7,11.12,164,2,1879.675294,2.038056974,1
166.75,62.25,,,,63.1,7.9,31.0,0.0,29.5,-22.5,-18.5,-14.6,1.5,10.1,150,3,17.76925906,0.001179317,0
109.25,36.25,,,,41.5,10.8,30.8,1.0,2.3,-12.2,-6.8,-1.4,0.6,3.0,171,3,401.8456015,0.0,0
41.25,29.25,,,,36.0,12.5,4.84,2.8,4.0,5.3,11.5,17.8,6.4,2.2,175,9,0.0,0.0,0
86.75,20.75,,,,37.0,11.8,0.0,2.9,0.2,15.2,21.1,27.0,18.1,0.02,147,2,16962.5436,446.9122519,0
58.75,35.75,,,,52.4,11.1,23.56,1.3,16.5,-2.5,3.1,8.7,4.0,5.58,194,3,239.3482905,0.0,0
38.75,39.25,,,,67.6,7.8,28.55,0.7,56.5,-7.6,-3.7,0.2,3.1,11.92,107,8,125.5576151,0.0,0
116.25,28.25,,,,77.1,4.3,16.59,1.3,44.5,0.5,2.6,4.8,4.5,10.32,150,2,2843.862486,2193.108978,0
87.25,38.25,,,,42.2,14.3,31.0,0.8,0.1,-21.9,-14.7,-7.6,0.0,0.07,218,9,3.191601244,0.0,0
129.25,56.75,,,,60.1,9.0,31.0,0.0,8.1,-39.2,-34.7,-30.2,0.3,6.7,193,5,7.208582892,0.001578431,0
19.756191,43.036942,Europe,Montenegro,5/8/2016,79.9,6.1,25.57,0.7,51.7,-4.3,-1.2,1.9,4.1,8.89,186,4,363.4449205,0.0,1
54.75,51.75,,,,58.9,7.9,31.0,0.3,15.6,-17.9,-13.9,-10.0,1.6,8.29,148,3,304.2455442,0.002872697,0
42.25,29.75,,,,38.0,12.4,5.03,2.6,5.0,5.2,11.4,17.6,6.9,2.8,173,9,0.0,0.0,0
54.25,31.75,,,,46.9,14.0,23.8,1.8,15.3,-2.7,4.3,11.3,3.1,5.23,212,2,103.7244323,0.0,0
68.75,71.75,,,,88.0,6.4,31.0,0.0,8.5,-26.5,-23.3,-20.1,1.1,12.37,144,3,0.003267278,0.010205693,0
122.25,70.25,,,,64.1,6.0,31.0,0.0,18.1,-39.8,-36.8,-33.8,0.3,12.96,164,3,0.804104525,0.000157681,0
155.75,67.75,,,,83.0,8.7,31.0,0.0,14.1,-36.2,-31.8,-27.5,0.4,16.42,146,6,2.095980665,0.003680318,0
102.25,56.75,,,,68.0,10.4,31.0,0.0,9.2,-33.9,-28.7,-23.5,0.5,8.11,175,4,17.37054199,7.79e-06,0
20.357438,41.725775,Europe,Albania,30/09/2016,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0,1
33.75,60.25,,,,93.7,6.0,30.86,0.0,64.4,-12.5,-9.5,-6.5,3.0,21.3,150,4,34.52048112,7.01e-06,0
74.25,49.75,,,,29.0,9.7,31.0,0.3,5.8,-25.1,-20.2,-15.4,0.8,3.17,174,3,70.76542434,0.001875984,0
155.75,63.25,,,,78.2,8.5,31.0,0.1,21.0,-35.0,-30.7,-26.5,0.3,19.2,176,4,0.046504445,0.000216035,0
19.544564,41.915077,Europe,Albania,23/08/2016,73.6,7.7,14.72,0.8,117.4,1.2,5.0,8.9,6.5,10.6,150,4,950.6556718,0.0,1
168.25,66.75,,,,66.4,10.1,31.0,0.1,13.9,-33.5,-28.4,-23.4,0.4,12.14,167,3,0.0,0.000536512,0
47.75,30.25,,,,39.7,11.3,0.83,2.1,25.6,8.1,13.7,19.4,11.0,7.08,145,1,425.1963647,392.7704632,0
178.25,64.25,,,,50.2,7.9,31.0,0.0,37.8,-20.3,-16.3,-12.4,2.0,12.39,145,6,0.0,0.086235322,0
21.75,-13.25,,,,77.5,11.5,0.0,3.3,217.0,17.8,23.5,29.3,22.2,19.6,183,5,60.07490179,0.0,0
96.75,29.75,,,,40.1,13.9,31.0,1.2,2.5,-16.9,-9.9,-3.0,0.1,2.19,244,4,506.8821148,0.0,0
58.75,64.25,,,,71.3,7.8,31.0,0.0,32.4,-22.4,-18.5,-14.6,1.3,17.33,157,4,0.0,0.0,0
116.75,51.75,,,,30.3,12.0,31.0,0.1,0.9,-34.9,-28.9,-22.9,0.4,0.18,177,4,63.72630172,0.000275941,0
107.75,22.25,,,,85.2,4.2,0.39,1.5,15.0,8.7,10.8,12.9,9.5,8.41,177,4,780.3784923,2044.040878,0
136.25,58.75,,,,56.9,6.8,31.0,0.0,6.1,-34.7,-31.3,-27.9,0.3,3.25,170,4,0.060955741,0.000178796,0
124.75,59.75,,,,81.1,6.2,31.0,0.0,16.6,-32.1,-29.0,-25.9,0.5,14.64,167,4,3.243290265,0.000171572,0
22.27448,42.908316,Europe,Serbia,28/07/2016,83.9,6.2,26.19,0.7,28.7,-4.9,-1.8,1.3,4.1,8.41,198,4,156.8329071,0.0,1
99.75,74.75,,,,53.3,6.7,31.0,0.0,15.3,-33.7,-30.3,-27.0,0.4,12.48,164,3,5.018279144,0.000118585,0
154.75,63.75,,,,80.0,8.5,31.0,0.0,21.9,-37.0,-32.7,-28.5,0.3,20.41,171,4,0.009613285,0.000262986,0
136.25,48.25,,,,46.8,7.0,31.0,0.2,14.5,-20.6,-17.1,-13.6,1.3,5.99,163,4,6.922361475,0.000243351,0
72.25,26.25,,,,15.6,17.1,1.66,3.1,0.0,7.3,15.8,24.4,6.9,0.0,156,3,1488.67163,210.3350332,0
45.75,48.25,,,,78.8,6.3,29.72,0.2,17.3,-9.4,-6.2,-3.1,3.6,9.92,147,3,269.5896598,0.141229016,0
137.75,60.25,,,,54.5,6.8,31.0,0.0,7.9,-37.0,-33.6,-30.2,0.3,3.53,178,4,3.692402575,0.00047159,0
134.25,49.25,,,,46.8,8.1,31.0,0.1,6.4,-27.0,-22.9,-18.9,0.7,5.27,167,4,2.597173915,0.000180074,0
129.75,50.25,,,,36.2,12.0,31.0,0.0,3.8,-32.3,-26.3,-20.3,0.9,3.89,164,4,22.12634544,0.00338943,0
30.25,29.75,,,,34.9,12.4,1.21,2.5,1.2,7.7,13.9,20.1,10.5,0.59,161,9,395.112661,119.0898762,0
40.75,43.75,,,,69.9,9.0,31.0,0.7,77.3,-14.6,-10.1,-5.6,1.4,14.29,206,3,0.0,0.0,0
46.25,66.75,,,,85.7,8.1,31.0,0.1,32.6,-21.0,-16.9,-12.9,1.5,20.87,147,6,0.470012599,0.015782405,0
119.25,48.25,,,,31.4,10.4,31.0,0.0,1.8,-31.6,-26.4,-21.2,0.8,0.92,178,5,130.6547101,0.0,0
35.980191,37.683023,Asia,Turkey,30/04/2014,67.6,7.4,20.52,0.9,113.3,-1.0,2.7,6.4,5.0,11.9,142,4,519.1554554,0.0,1
61.25,65.25,,,,67.8,8.4,31.0,0.3,22.3,-27.0,-22.8,-18.6,0.4,16.02,185,3,0.0,0.0,0
119.75,47.25,,,,30.0,11.4,31.0,0.2,1.8,-33.3,-27.6,-21.9,0.2,0.97,196,3,0.0,0.0,0
20.097286,42.320067,Europe,Albania,30/09/2016,82.0,6.0,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,4,1140.51243,0.0,1
130.75,62.75,,,,78.6,6.0,31.0,0.0,5.3,-41.4,-38.4,-35.4,0.2,3.81,153,4,28.62041494,0.000218865,0
94.75,41.25,,,,31.1,13.5,31.0,0.6,0.0,-20.5,-13.7,-7.0,0.9,0.0,196,9,0.002313989,0.0,0
26.75,40.75,,,,73.4,7.2,18.19,0.8,55.2,-0.1,3.5,7.1,6.4,12.05,166,4,1204.283302,0.0,0
41.75,42.75,,,,71.3,7.7,20.01,1.0,92.9,-0.8,3.1,7.0,5.3,13.17,161,4,606.8883293,7.216445134,0
76.75,43.25,,,,45.7,10.0,30.99,0.4,8.5,-13.7,-8.7,-3.7,2.2,3.49,181,3,844.4696785,1.196118431,0
22.382202,41.741287,Europe,North Macedonia,5/8/2016,81.1,6.7,23.8,0.6,25.3,-2.7,0.7,4.1,5.2,7.26,185,2,323.7505799,0.091323295,1
98.25,79.25,,,,56.3,7.6,31.0,0.0,8.0,-38.5,-34.7,-30.9,0.3,9.43,157,9,8.116470113,4.91e-05,0
102.75,59.25,,,,71.1,10.4,31.0,0.0,9.3,-36.7,-31.5,-26.3,0.4,6.62,168,4,19.78140619,2.32e-05,0
137.75,70.25,,,,53.7,6.6,31.0,0.0,11.1,-45.9,-42.6,-39.3,0.2,7.44,157,3,1.891361159,0.00030569,0
43.25,24.75,,,,40.1,12.7,0.23,3.6,7.1,9.0,15.3,21.7,6.5,2.77,182,9,17.64892773,0.0,0
152.75,66.75,,,,91.4,8.3,31.0,0.0,18.5,-37.4,-33.2,-29.1,0.3,19.14,152,4,1.414344729,0.000286259,0
93.25,69.25,,,,70.3,8.0,31.0,0.0,17.0,-37.0,-33.0,-29.0,0.3,17.99,187,9,0.0,0.0,0
69.25,45.25,,,,54.2,9.8,31.0,0.2,10.4,-14.5,-9.6,-4.7,2.7,7.23,159,9,190.7702785,0.005269192,0
90.25,72.75,,,,70.0,7.1,31.0,0.0,23.0,-30.0,-26.4,-22.9,0.7,19.0,152,11,5.981844953,0.001392602,0
125.25,68.25,,,,63.1,6.0,31.0,0.0,16.2,-40.5,-37.5,-34.5,0.3,9.45,169,4,1.309249685,0.00019095,0
54.25,44.75,,,,68.4,8.7,30.12,0.6,12.4,-10.2,-5.8,-1.5,3.1,8.72,155,9,4.450457595,0.006967921,0
118.25,50.75,,,,30.9,12.2,31.0,0.1,1.3,-35.1,-29.0,-22.9,0.4,0.57,159,2,104.8322578,0.003639319,0
17.75,-9.25,,,,82.5,12.6,0.0,3.1,144.0,16.7,23.0,29.3,21.5,11.2,180,4,0.581910502,0.0,0
45.5702,42.6866,Europe,Russian Federation,29/07/2016,72.5,8.0,30.96,0.6,45.6,-13.2,-9.2,-5.2,1.8,10.4,205,4,563.8443125,0.000931338,1
63.25,48.25,,,,52.7,8.7,31.0,0.1,7.7,-21.1,-16.7,-12.4,1.5,7.52,148,11,0.0,0.0,0
95.75,35.25,,,,39.4,14.5,31.0,0.8,2.2,-24.0,-16.7,-9.5,0.1,2.49,227,3,21.14749065,0.0,0
49.25,46.75,,,,74.7,7.3,29.49,0.4,15.4,-9.0,-5.3,-1.7,3.6,7.66,143,8,70.20059106,2.728771217,0
46.25,20.25,,,,42.3,10.9,0.0,3.7,5.0,14.5,19.9,25.4,13.3,1.9,173,9,16.69100167,0.0,0
25.75,26.25,,,,19.8,15.2,4.27,2.7,0.0,5.6,13.2,20.8,7.8,0.0,166,9,3.793662899,0.0,0
19.76635,41.50053,Europe,Albania,18/01/2017,73.6,7.7,14.72,0.8,117.4,1.2,5.0,8.9,6.5,10.6,150,4,950.6556718,0.0,1
93.75,19.75,,,,23.7,12.7,0.0,2.9,4.4,15.5,21.8,28.2,18.2,0.0,147,2,1421.930986,1317.31861,0
124.75,46.75,,,,24.5,11.5,31.0,0.1,0.0,-26.6,-20.8,-15.1,1.1,0.0,154,3,49.86318347,0.0,0
64.75,59.25,,,,60.7,7.0,31.0,0.1,14.8,-20.9,-17.4,-13.9,1.3,5.03,150,4,13.47420959,1.77e-05,0
20.25,-9.25,,,,83.8,12.5,0.0,2.8,195.4,15.8,22.0,28.3,21.6,13.43,180,4,0.037909619,0.0,0
134.75,47.25,,,,44.7,7.6,31.0,0.2,11.4,-24.2,-20.4,-16.6,0.8,3.1,151,4,11.2456741,0.000176286,0
128.75,51.75,,,,32.6,12.6,31.0,0.0,3.2,-32.3,-26.0,-19.7,0.8,3.55,158,3,27.88782542,0.000980761,0
24.8292,40.9889,Europe,Greece,9/11/2015,71.0,6.4,11.55,0.9,50.4,2.4,5.6,8.8,6.8,8.4,135,4,138.4714373,7.18e-06,1
92.75,24.75,,,,44.6,12.8,0.0,1.9,22.0,10.3,16.7,23.1,14.6,0.81,145,2,17552.19825,2009.670552,0
112.75,36.25,,,,37.7,11.3,30.9,1.4,0.7,-12.7,-7.0,-1.4,0.0,1.39,172,2,583.6015569,0.0,0
92.75,21.25,,,,26.5,11.9,0.0,2.6,4.0,13.6,19.5,25.5,15.9,1.45,159,4,363.6362671,25.89968428,0
42.25,41.75,,,,65.2,9.3,29.37,0.6,89.4,-8.8,-4.1,0.6,3.3,8.7,112,4,2643.237276,0.0,0
142.75,71.75,,,,59.5,7.4,31.0,0.0,11.9,-42.6,-38.9,-35.2,0.2,9.08,147,3,2.876205402,0.008728934,0
112.75,44.75,,,,27.2,11.3,31.0,0.3,1.0,-29.1,-23.4,-17.8,0.5,0.89,188,3,150.999066,0.0,0
106.75,31.75,,,,74.4,5.5,18.19,0.9,11.6,-0.1,2.7,5.5,5.1,10.32,168,2,7305.002621,1884.6823,0
35.75,53.75,,,,82.8,5.1,30.12,0.1,37.9,-10.2,-7.6,-5.1,3.3,17.48,162,3,0.0,7.98e-05,0
19.291041,42.872456,Europe,Montenegro,5/8/2016,76.3,6.0,26.09,0.9,73.1,-4.8,-1.8,1.2,3.5,9.6,176,4,394.7467143,0.0,1
28.25,56.25,,,,92.5,5.1,28.7,0.1,60.5,-7.8,-5.2,-2.7,4.0,18.36,156,4,114.5446591,1.12e-05,0
70.75,60.25,,,,59.1,7.2,31.0,0.1,12.7,-24.2,-20.6,-17.0,1.0,6.18,153,4,0.30421007,7.43e-05,0
159.25,65.75,,,,75.8,8.4,31.0,0.1,13.7,-33.2,-29.0,-24.8,0.3,15.02,169,5,0.0,0.000213673,0
37.25,35.25,,,,67.7,7.7,8.79,1.2,51.5,3.5,7.3,11.2,7.8,16.24,175,8,316.8414259,7.551589108,0
94.25,43.25,,,,23.9,13.4,31.0,0.5,0.0,-28.9,-22.2,-15.5,0.0,0.0,212,3,72.93723441,0.0,0
137.75,50.25,,,,46.3,8.7,31.0,0.1,16.3,-23.4,-19.0,-14.7,1.2,7.53,162,4,3.143553172,0.001100797,0
79.25,45.75,,,,44.4,11.7,31.0,0.3,12.9,-19.9,-14.0,-8.2,1.7,4.22,170,8,238.4906132,0.002899183,0
53.762398,53.982737,Europe,Russian Federation,31/08/2017,65.5,7.6,31.0,0.2,28.1,-18.5,-14.7,-10.9,1.6,14.45,159,2,435.5378945,0.001359374,1
120.25,58.25,,,,74.9,8.8,31.0,0.0,8.2,-33.9,-29.5,-25.1,0.5,6.46,151,4,4.563168921,0.000309518,0
28.75,40.25,,,,75.0,8.0,12.6,0.9,78.0,2.0,6.0,10.0,7.1,12.82,150,2,1418.430847,0.0,0
95.75,79.25,,,,58.8,7.7,31.0,0.0,7.9,-38.3,-34.4,-30.6,0.3,9.3,175,10,8.360422986,0.000188736,0
112.25,62.75,,,,79.3,8.1,31.0,0.0,10.1,-35.2,-31.1,-27.1,0.3,8.98,167,4,2.337899893,0.000169999,0
20.063662,42.331061,Europe,Albania,17/10/2016,82.0,6.0,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,4,1140.51243,0.0,1
59.25,32.25,,,,42.0,14.9,24.26,1.7,16.6,-3.1,4.4,11.9,3.8,5.75,182,9,23.68282893,0.0,0
62.25,50.75,,,,42.5,8.9,31.0,0.1,8.2,-23.3,-18.8,-14.4,1.2,6.73,158,8,59.11508536,0.003799525,0
33.25,26.25,,,,27.0,14.8,1.78,3.7,2.5,7.2,14.6,22.0,8.0,0.0,170,9,0.000158093,0.004492626,0
78.25,21.25,,,,12.1,14.9,0.0,3.3,0.1,12.6,20.0,27.5,12.4,0.01,169,2,3869.486933,661.5384067,0
87.25,62.25,,,,80.8,7.6,31.0,0.1,21.4,-28.3,-24.5,-20.7,0.6,13.85,161,4,5.039909141,8.09e-05,0
84.75,65.75,,,,87.9,5.8,31.0,0.0,28.5,-27.1,-24.2,-21.3,1.0,20.02,149,4,5.270140165,0.00023853,0
72.25,61.25,,,,62.8,6.8,31.0,0.0,17.1,-24.2,-20.8,-17.4,1.1,7.01,149,6,0.270974892,0.000465004,0
127.25,53.25,,,,36.8,12.3,31.0,0.0,1.9,-32.9,-26.7,-20.6,0.8,2.23,158,3,15.1468554,0.000614597,0
132.25,50.25,,,,38.7,11.4,31.0,0.1,4.3,-33.1,-27.4,-21.7,0.4,4.22,154,4,2.114332719,0.000338053,0
98.75,70.25,,,,59.1,6.9,31.0,0.1,25.1,-33.7,-30.2,-26.8,0.3,15.4,172,3,6.308464299,0.000508036,0
69.25,58.75,,,,54.2,7.8,31.0,0.0,9.8,-24.7,-20.8,-16.9,1.1,6.47,152,4,56.71103299,2.33e-05,0
167.75,60.75,,,,65.3,7.5,31.0,0.0,37.7,-20.3,-16.5,-12.8,1.9,5.27,168,4,15.42343612,0.001196722,0
81.25,31.25,,,,51.1,15.3,31.0,0.9,9.6,-23.9,-16.2,-8.6,0.0,1.3,227,9,94.52505359,0.0,0
91.25,69.75,,,,72.8,7.9,31.0,0.1,21.1,-34.2,-30.2,-26.3,0.3,20.34,181,9,10.29442306,0.000313171,0
59.25,32.75,,,,42.2,14.6,25.04,1.7,17.4,-3.8,3.5,10.8,3.3,6.29,167,2,102.6329993,0.0,0
117.25,28.25,,,,74.9,5.3,16.86,1.3,49.8,0.4,3.0,5.7,4.8,10.79,153,4,1214.137618,1014.960884,0
38.25,36.75,,,,64.6,9.3,11.55,1.2,57.5,2.4,7.0,11.7,7.1,12.32,171,8,312.5915302,0.003948955,0
44.25,34.25,,,,46.6,10.7,3.73,1.5,42.3,5.9,11.2,16.6,9.3,7.55,149,9,423.8223538,1.19567406,0
19.5789,41.0503,Europe,Albania,3/8/2016,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0,1
86.75,70.25,,,,77.2,7.4,31.0,0.0,33.7,-28.4,-24.7,-21.0,0.9,22.58,159,3,7.990006844,0.000970182,0
13.75,-14.25,,,,76.3,10.2,0.0,3.4,95.0,16.6,21.7,26.8,19.0,7.9,178,3,1713.756476,0.0,0
82.75,64.25,,,,88.3,6.3,31.0,0.0,22.4,-26.4,-23.2,-20.1,1.0,18.48,156,4,0.00265295,0.000113066,0
22.768028,41.844469,Europe,North Macedonia,19/05/2016,80.1,6.5,25.68,0.7,27.1,-4.4,-1.1,2.2,4.0,7.33,170,4,416.4947225,0.218868837,1
127.75,70.25,,,,60.5,6.1,31.0,0.0,22.3,-44.5,-41.4,-38.4,0.2,15.17,176,3,0.954754027,0.000207884,0
77.25,69.25,,,,84.0,7.0,31.0,0.0,30.4,-25.7,-22.2,-18.7,1.2,21.42,145,3,0.003873388,0.003254644,0
105.25,24.25,,,,77.5,6.3,8.55,1.4,18.6,3.6,6.7,9.9,7.0,9.82,182,4,581.6413649,715.1159975,0
131.25,67.25,,,,58.3,6.5,31.0,0.0,6.2,-46.5,-43.2,-40.0,0.2,2.15,161,4,1.36904762,0.000261969,0
22.361909,42.212261,Europe,North Macedonia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
49.75,64.25,,,,76.9,7.2,31.0,0.0,37.0,-20.1,-16.5,-12.9,1.7,20.86,158,4,1.045122328,0.000143822,0
22.099514,43.884754,Europe,Serbia,15/07/2016,86.0,5.4,24.71,0.6,32.2,-3.5,-0.8,1.9,4.6,7.8,152,4,308.5093377,0.0,1
109.25,35.25,,,,49.9,8.6,29.72,1.1,2.7,-9.4,-5.1,-0.8,0.9,3.8,170,2,2129.710306,0.0,0
64.25,47.75,,,,53.2,8.6,31.0,0.1,9.0,-20.1,-15.8,-11.5,1.7,7.75,153,8,49.91547037,0.004639568,0
36.25,51.75,,,,81.8,4.6,29.98,0.2,34.0,-9.9,-7.6,-5.3,3.1,15.74,154,4,633.7164033,0.006794439,0
119.25,60.75,,,,71.4,7.3,31.0,0.0,13.6,-34.0,-30.3,-26.7,0.5,6.82,169,4,3.593875847,9.69e-05,0
115.25,43.25,,,,25.3,11.1,31.0,0.5,1.1,-26.5,-20.9,-15.4,0.2,1.25,186,3,103.1706961,0.0,0
111.75,63.75,,,,80.7,8.3,31.0,0.0,9.4,-35.1,-30.9,-26.8,0.3,10.83,165,4,2.44875885,0.000148859,0
138.75,54.25,,,,50.3,7.3,31.0,0.2,16.5,-22.8,-19.1,-15.5,0.9,7.51,163,11,0.475609089,0.000599213,0
23.333333,41.431111,Europe,Bulgaria,23/06/2016,77.6,6.7,22.01,0.7,29.3,-1.6,1.8,5.2,5.2,6.94,127,2,678.0316613,95.35986902,1
75.75,11.75,,,,27.0,10.5,0.0,4.4,0.1,20.4,25.6,30.9,21.8,0.0,158,4,4782.211099,1.12e-13,0
84.25,43.25,,,,39.9,12.0,31.0,0.3,4.9,-31.5,-25.5,-19.5,0.0,2.2,210,4,1005.769608,0.0,0
81.75,51.25,,,,63.5,9.6,31.0,0.1,8.3,-27.0,-22.2,-17.4,1.0,6.74,162,2,372.5046172,0.002619604,0
126.75,59.75,,,,82.3,6.4,31.0,0.0,13.6,-33.7,-30.5,-27.3,0.5,8.86,170,4,4.187887941,0.000111878,0
56.25,57.25,,,,67.6,7.3,31.0,0.0,28.1,-18.8,-15.1,-11.5,1.8,12.27,157,4,109.9096802,8.31e-05,0
128.75,48.75,,,,31.2,13.5,31.0,0.1,2.5,-32.8,-26.0,-19.3,0.5,2.61,165,4,18.39115076,0.0,0
64.75,66.75,,,,88.8,6.1,31.0,0.2,18.4,-26.1,-23.0,-20.0,0.6,16.76,173,9,0.030498223,0.001233094,0
19.715963,41.450739,Europe,Albania,20/08/2016,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0,1
120.75,71.25,,,,65.0,6.0,31.0,0.0,17.2,-39.7,-36.7,-33.7,0.3,13.06,154,3,1.432380076,0.000773112,0
75.25,15.25,,,,13.3,13.9,0.0,4.1,0.0,16.4,23.3,30.3,15.8,0.0,172,2,4689.994473,1921.577885,0
161.75,59.75,,,,74.0,7.4,31.0,0.0,12.3,-24.6,-20.9,-17.2,1.3,10.19,178,4,13.21230071,0.002557522,0
21.75,54.75,,,,91.2,4.5,25.78,0.2,47.5,-4.5,-2.2,0.1,4.8,17.28,149,3,231.7237945,0.000236459,0
